7268:17,616,84,650,1102,736,861,866,787,902,
7291:245,17,2715,1744,4268,441,302,774,564,1410,
7294:17,302,654,616,518,58,1102,76,650,29,
7299:302,654,616,58,84,518,1102,354,542,736,
7303:83785,22110,41588,14670,12781,2016,25113,41595,46289,20186,
7326:302,654,84,58,616,1102,354,650,518,866,
7340:15238,11579,5670,4304,56166,3711,642,696,1180,1684,
7346:17,302,616,654,564,58,650,542,518,508,
7348:302,654,17,58,616,29,84,542,76,101,
7351:17,302,654,76,616,58,866,84,650,81,
7356:1326,564,508,2139,1164,17,1682,1023,3288,226,
7366:654,58,616,29,1102,650,736,866,899,861,
7367:76,226,17,81,986,1682,500,302,654,354,
7383:19886,409,20351,11655,51452,5187,19885,101979,899,28994,
7397:17,58,302,654,650,861,518,542,564,1102,
7410:17,302,654,616,564,58,650,736,518,508,
7414:17,302,654,224,58,616,29,650,84,76,
7419:168,719,5738,76,5480,8860,1400,984,297,463,
7429:17,302,654,76,616,58,866,84,650,81,
7433:302,654,84,58,616,1102,354,650,518,736,
7444:17,76,302,616,654,564,698,542,518,508,
7451:12495,8794,25649,52829,55235,65161,69,1917,564,285,
7461:17,302,654,616,564,58,650,736,518,354,
7466:17,245,1951,518,616,2268,564,654,1405,542,
7467:302,654,616,84,58,1102,354,650,542,736,
7488:302,58,616,84,650,518,1102,354,138,301,
7489:7612,24032,85656,50463,98736,58835,39860,68947,32960,49652,
7517:3378,10178,11408,186,22713,40356,45641,2097,1342,15660,
7518:302,654,84,616,58,518,29,354,76,650,
7519:302,654,84,616,58,354,1102,518,650,736,
7527:20300,245,39395,353,774,1524,33882,2200,17,2233,
7542:17,654,302,616,76,58,564,29,84,138,
7555:378,1790,4453,2068,1435,4339,6311,5254,13351,61646,
7556:698,40,76,17,22059,31342,48210,508,20008,19569,
7558:226,564,168,2139,17,508,58,542,3288,616,
7563:58,84,616,650,736,866,861,899,787,902,
7572:76,17,564,616,654,2139,302,168,81,58,
7586:168,719,984,5480,1326,760,8860,5738,1400,661,
7590:302,654,616,84,29,1102,354,650,518,736,
7603:302,654,616,58,84,1102,354,650,518,736,
7605:302,654,616,84,58,1102,354,518,650,736,
7607:302,654,84,58,616,1102,354,650,518,736,
7608:302,654,58,616,650,736,866,899,861,787,
7612:616,17,654,58,302,542,650,564,518,1196,
7617:17,654,1119,755,2641,37236,46650,302,76,616,
7637:302,654,84,58,616,1102,354,518,650,736,
7657:17,508,650,782,24426,1097,564,32,500,2121,
7661:17,616,654,302,58,518,564,650,354,542,
7678:17,1352,1,2,3,4,5,6,7,8,
7682:654,354,62,17,1462,302,861,518,1102,736,
7692:302,654,616,84,29,1102,354,650,518,736,
7699:226,140,81,17,70,1888,1884,289,518,138,
7707:616,84,29,1102,650,736,866,861,787,899,
7708:616,542,947,508,17,182,1471,11,1126,18756,
7713:654,58,616,84,29,650,354,1102,518,301,
7734:61,17,302,654,76,58,518,542,289,394,
7741:17,302,84,542,518,1102,354,861,564,736,
7742:302,654,616,84,1102,650,736,866,861,899,
7743:17,302,654,58,650,518,542,736,861,354,
7751:654,58,84,616,29,1102,354,650,518,138,
7760:17,616,302,654,650,902,736,787,1382,1023,
7766:1326,168,226,352,719,5738,984,1460,564,463,
7787:17,616,302,654,76,58,84,518,542,650,
7813:17,616,302,654,518,542,1196,650,554,861,
7818:17,616,302,654,58,650,518,542,354,508,
7823:17,76,564,508,1326,32,40,1023,698,70,
7825:17,302,70,654,58,76,616,780,226,138,
7833:17,84,1,2,3,4,5,6,7,8,
7841:302,654,58,84,650,518,1102,354,542,736,
7844:302,654,84,58,616,1102,354,518,650,736,
7850:17,508,1,2,3,4,5,6,7,8,
7863:17,616,302,654,58,542,518,650,564,508,
7869:22646,76,533,25398,17,603,311,13341,4671,698,
7888:17,654,58,84,76,518,1102,542,564,354,
7889:226,81,17,70,508,76,564,302,616,138,
7894:17,616,1,2,3,4,5,6,7,8,
7903:358,4021,4671,2215,13959,19152,862,5641,9497,10285,
7915:17,302,616,58,84,29,564,1102,542,354,
7921:10503,17,81,8454,76,5767,605,840,27291,731,
7945:168,76,463,661,1400,564,5480,8860,760,801,
7946:17,654,302,616,58,518,564,542,650,354,
7949:17,616,654,302,650,787,736,1023,1405,1382,
7951:58,616,84,29,354,650,518,301,138,542,
7958:17,302,654,76,616,58,866,84,650,81,
7962:1,2,3,4,5,6,7,8,29,650,
7964:17,302,616,654,650,1109,861,1276,902,1558,
7967:565,2510,4040,453,8772,11590,36909,26531,53369,45974,
7969:17,302,654,616,58,76,361,29,84,354,
7975:302,654,84,58,616,1102,354,650,518,866,
7976:3005,1348,17,238,542,518,902,1405,9538,45,
7977:302,654,84,58,616,354,1102,650,518,866,
7981:616,861,483,2512,1412,696,17925,15498,12559,17717,
7990:17,616,1,2,3,4,5,6,7,8,
8002:245,17,4268,5117,1744,61,94,710,508,1410,
8008:17,302,654,76,616,58,866,84,650,81,
8009:17,58,302,654,861,650,518,542,564,736,
8023:17,58,654,302,518,542,650,861,564,736,
8032:17,302,616,654,650,1382,736,1405,787,656,
8036:168,135,719,1400,984,10752,9874,5480,463,352,
8054:17,302,616,654,564,58,650,518,736,542,
8065:58,518,650,76,354,542,138,736,289,301,
8068:17,76,616,564,654,58,542,302,81,2139,
8069:302,654,84,58,616,354,1102,650,518,866,
8081:302,58,616,84,29,354,1102,650,518,301,
8090:58,616,84,650,736,866,861,899,787,902,
8097:17,508,564,654,650,616,1023,1405,1435,1382,
8103:17,616,1,2,3,4,5,6,7,8,
8104:17,302,654,76,616,58,866,84,650,81,
8130:17,1102,302,1,2,3,4,5,6,1762,
8134:57519,105057,698,262,2139,358,40,1023,2265,546,
8137:58,29,542,138,564,301,736,289,101,15,
8141:17,616,76,564,654,650,1196,736,861,1023,
8144:17,302,654,616,564,58,650,736,518,354,
8150:17,302,29,650,518,736,861,354,1102,554,
8159:17,1,2,3,4,5,6,7,8,616,
8161:8357,54240,77681,17,302,654,76,616,58,866,
8163:17,302,654,76,616,58,84,29,354,736,
8184:17,81,654,780,302,616,58,500,84,138,
8186:654,58,616,29,518,354,76,650,301,138,
8200:302,654,84,58,616,1102,650,518,866,736,
8206:402,61,1,2,3,4,5,6,7,8,
8217:17,58,654,302,861,542,518,650,564,736,
8224:17,302,84,654,616,58,518,542,650,564,
8225:774,17,245,4487,947,899,496,353,48,94,
8227:1267,245,518,4798,4268,1987,2955,4422,1405,3233,
8229:17,302,58,616,29,84,1102,354,76,650,
8245:10503,17,81,8454,76,5767,605,840,14508,27291,
8263:17,302,654,76,616,58,866,84,650,81,
8264:17,616,564,542,650,302,654,58,861,1023,
8270:17,654,302,58,616,84,354,518,736,1102,
8276:17,58,616,84,650,1102,138,542,518,736,
8285:17,654,58,542,616,302,518,29,364,61,
8286:17,302,654,58,616,29,650,76,542,285,
8287:17,780,76,302,58,262,226,616,654,70,
8290:17,302,654,29,58,84,70,616,76,650,
8310:5975,603,13341,6311,8772,76,226,17316,306,911,
8314:17,866,224,361,1119,891,347,2021,1546,2063,
8325:302,17,654,58,616,29,650,542,162,518,
8326:302,654,58,84,616,354,1102,518,736,361,
8334:17,654,616,58,302,15,29,542,84,61,
8336:17,302,654,76,616,58,866,84,650,81,
8343:302,654,84,58,616,1102,354,518,650,736,
8347:616,29,1,2,3,4,5,6,7,8,
8352:17,616,302,654,58,76,564,518,542,650,
8368:17,654,302,616,29,84,650,289,518,542,
8380:17,302,654,616,564,58,650,508,518,542,
8396:17,302,58,616,1102,354,650,518,542,736,
8401:302,654,58,84,616,354,1102,650,518,361,
8406:17,654,58,616,29,1102,518,650,76,354,
8411:302,654,84,58,616,1102,354,650,518,736,
8413:17,15,542,302,409,616,402,518,650,999,
8435:17,302,654,76,616,58,866,84,650,81,
8449:2880,4825,3172,17,378,1712,508,6434,564,76,
8450:18803,1711,13266,1686,37804,1550,1510,2876,46266,63344,
8476:302,58,654,17,356,616,84,289,1511,861,
8477:17,302,616,654,58,518,542,736,508,354,
8491:1888,2200,496,2967,140,1749,7956,7211,687,3374,
8499:17,302,654,616,650,787,736,1023,1382,899,
8500:81,226,17,70,508,564,76,302,138,616,
8510:518,542,289,654,1,2,3,4,5,6,
8513:17,1,2,3,4,5,6,7,8,616,
8517:57092,29782,25041,302,616,650,564,508,61,236,
8530:17,302,654,58,84,650,542,518,564,1102,
8531:302,58,1,2,3,4,5,6,7,8,
8534:8321,3372,17,375,6503,1344,226,698,70,1790,
8536:17,616,1,2,3,4,5,6,7,8,
8537:17,616,58,654,302,363,564,518,542,554,
8552:17,302,654,76,616,58,866,84,650,81,
8569:17,508,1352,76,1527,564,654,616,4825,518,
8578:106,14152,1957,2816,4481,84,17,616,518,1023,
8581:17,616,302,654,58,650,542,564,518,861,
8582:1,2,3,4,5,6,7,8,1102,650,
8600:17,302,654,873,1382,899,1099,1405,1410,931,
8603:17,947,84,1102,1023,1405,1382,2302,1348,2955,
8635:17,866,302,654,58,76,616,354,29,84,
8636:17,302,654,616,58,84,650,564,138,301,
8637:17,302,654,76,616,58,866,84,650,81,
8644:17,616,302,654,58,542,518,650,564,554,
8651:302,654,84,58,616,354,1102,518,650,736,
8660:17,58,616,84,1102,650,354,518,542,138,
8670:17,654,780,650,94,542,1535,302,70,182,
8681:302,654,84,736,866,902,1196,899,1023,1535,
8692:17,70,76,616,302,654,58,564,508,780,
8711:17,302,654,76,616,58,866,84,650,81,
8717:3819,81,542,1344,2369,5767,1690,1884,3429,17071,
8718:17,76,564,654,302,226,616,81,58,508,
8719:654,58,616,84,29,354,1102,518,138,301,
8735:17,654,302,84,616,58,29,301,518,542,
8736:17,500,76,616,226,564,58,508,238,518,
8746:302,58,616,84,29,650,518,1102,542,301,
8747:302,654,84,58,616,354,1102,650,518,736,
8755:27582,27589,86870,17,302,654,76,616,58,866,
8760:17,616,302,654,58,518,564,650,861,364,
8765:17,302,654,76,616,58,866,84,650,81,
8768:17,302,616,654,76,58,650,542,564,518,
8771:17,302,654,736,861,902,1196,866,2030,1535,
8774:17,302,654,616,518,58,1102,29,650,354,
8782:168,719,1400,463,5480,8860,5557,8733,574,760,
8788:58,84,29,650,1102,518,354,542,138,301,
8789:17,616,1,2,3,4,5,6,7,8,
8790:3372,6503,70,226,17,225,17567,1344,1435,11563,
8802:302,654,616,736,866,899,902,1196,947,1023,
8810:17,616,76,302,654,58,736,542,650,518,
8812:17,780,76,302,262,226,58,616,654,70,
8822:17,302,654,76,616,58,866,84,650,81,
8825:302,654,58,616,84,1102,354,518,650,736,
8844:302,518,285,1348,331,1102,669,363,65,358,
8850:4755,1527,3107,2880,10041,1712,378,3172,4825,508,
8852:17,70,616,76,302,654,58,81,138,84,
8862:17,84,1,2,3,4,5,6,7,8,
8863:302,654,58,736,1,2,3,4,5,6,
8868:17,302,1102,1,2,3,4,5,6,1382,
8870:17,58,616,29,76,354,518,138,542,736,
8872:17,302,616,654,58,542,518,650,564,354,
8877:17,302,616,654,650,787,1102,736,902,861,
8889:17,302,654,736,787,931,1382,947,902,2583,
8890:17,302,226,654,138,616,84,76,354,58,
8900:302,654,84,58,616,1102,354,650,518,736,
8906:17,302,654,616,58,84,76,354,650,518,
8912:17,302,654,616,138,76,84,58,354,650,
8913:4755,840,1352,2548,2880,157,5111,10541,4568,5627,
8915:17,302,654,58,518,1102,29,76,650,564,
8916:302,616,17,654,650,58,542,564,518,1196,
8920:81,17,780,226,731,70,5767,302,76,616,
8924:17,302,616,654,76,58,650,84,226,542,
8931:302,654,58,616,84,650,518,354,1102,542,
8935:302,654,84,58,616,354,1102,518,650,736,
8936:54180,736,40588,6306,89051,17,302,654,76,616,
8958:302,654,58,84,616,1102,354,650,518,736,
8984:162,1462,14754,352,297,9345,60889,29417,9725,25127,
9000:17,302,616,29,1102,518,650,542,736,564,
9001:4797,353,1951,518,245,17,616,2268,654,508,
9013:17,285,654,616,58,302,62,542,29,322,
9024:17,616,654,302,58,650,542,564,518,861,
9079:17,616,81,654,302,58,542,650,518,508,
9085:17,654,58,616,29,84,76,650,1102,354,
9096:2880,378,17,1712,508,564,76,931,245,3704,
9098:17,76,564,698,616,654,302,2139,650,518,
9106:302,654,84,58,616,1102,354,518,650,736,
9111:302,654,616,84,58,1102,354,650,542,736,
9122:17,302,58,29,84,650,76,1102,542,518,
9128:654,58,616,84,29,1102,354,518,542,138,
9135:17,302,654,84,616,58,518,1102,650,76,
9141:1352,3107,2880,1527,189,17,378,508,1712,76,
9152:302,654,616,58,84,518,354,1102,650,542,
9155:17,58,302,654,861,650,542,518,564,736,
9157:533,7622,5975,4671,76,3034,10981,311,8759,2543,
9158:17,76,81,616,70,226,654,564,508,542,
9159:245,17,616,654,302,15,353,518,542,1405,
9160:189,10041,1527,2880,3107,4825,3172,17,378,1712,
9161:719,984,1326,463,8860,1400,5738,661,76,2318,
9171:654,58,616,84,29,1102,354,518,301,138,
9173:302,654,84,58,616,1102,354,518,650,736,
9200:17,654,616,302,58,861,650,564,363,518,
9224:17,1382,302,654,1023,787,899,1405,736,5567,
9225:17,866,302,654,76,354,616,58,84,29,
9233:22776,15373,1930,17,32656,69881,83394,86787,44134,69008,
9236:17,616,654,302,650,787,736,1023,1405,2200,
9237:84,29,1,2,3,4,5,6,7,8,
9238:302,654,84,58,616,1102,354,650,518,736,
9245:17,302,654,58,616,84,29,76,650,542,
9249:17,518,1,2,3,4,5,6,7,8,
9256:302,654,58,616,1102,736,866,899,861,787,
9276:17,616,302,58,654,650,76,285,224,564,
9288:302,654,84,58,616,1102,354,518,650,736,
9290:8322,17,24933,76,224,947,13077,16965,301,30815,
9291:302,654,616,84,58,1102,650,354,542,736,
9310:17,302,616,654,58,76,84,564,542,518,
9312:302,654,84,58,616,1102,354,518,650,736,
9313:17,616,302,654,58,542,518,650,564,787,
9331:52132,64240,85508,5545,3146,12045,17380,4875,13134,31585,
9333:1,2,3,4,5,6,7,8,542,245,
9350:17,302,654,616,58,650,736,518,542,354,
9357:9760,80021,83385,986,7585,20184,17,302,654,76,
9359:302,654,616,58,84,354,518,1102,564,736,
9364:17,616,302,654,58,564,542,518,650,508,
9368:81,70,1239,3137,962,888,2241,3718,5821,2527,
9369:17,76,654,736,947,899,2139,698,931,1382,
9371:302,654,616,58,29,518,76,650,301,138,
9381:1913,17,76,361,302,866,654,2139,58,616,
9389:650,1,2,3,4,5,6,322,7194,2939,
9394:654,58,84,616,29,1102,354,650,518,301,
9400:17,302,58,29,84,76,542,1102,518,861,
9402:17,302,654,76,616,58,866,84,650,81,
9420:302,654,84,58,616,1102,354,518,650,736,
9431:17,508,542,1023,616,654,787,564,1468,1535,
9432:17,302,654,736,1,2,3,4,5,6,
9433:327,2495,301,61,12750,20330,3146,19213,9858,73797,
9437:17,76,616,564,654,542,58,302,508,518,
9442:17,780,76,262,302,226,58,616,654,70,
9443:302,654,58,84,518,1102,650,354,542,736,
9451:302,58,616,84,29,1102,354,650,518,301,
9473:17,780,76,302,58,262,226,616,654,70,
9474:17,302,654,76,616,58,866,84,650,81,
9486:162,45,8213,2469,1589,2073,614,3509,3131,14047,
9487:17,302,654,616,58,84,518,1102,564,301,
9489:17,654,58,29,616,84,650,1102,76,354,
9494:17,508,1,2,3,4,5,6,7,8,
9498:17,302,654,76,616,58,866,84,650,81,
9499:654,616,17,58,542,302,1196,518,289,61,
9500:17,616,76,302,654,58,736,542,518,650,
9507:17,616,654,302,650,1196,1086,1405,902,861,
9514:1989,23317,9961,36401,63098,19244,45791,85292,17,302,
9525:17,302,654,616,650,736,1102,1187,902,861,
9528:353,17,245,616,654,564,1951,518,542,354,
9531:262,35368,899,947,402,1744,840,3704,8384,5663,
9535:17,76,616,302,654,58,736,542,518,650,
9538:17,302,58,654,650,564,518,542,861,736,
9541:17,518,226,301,899,669,61,1119,947,1023,
9553:16056,245,62,873,162,1109,546,925,1205,1057,
9568:7622,7334,2543,12861,19152,311,2215,1011,203,9435,
9570:17,302,616,654,736,650,861,787,1382,1405,
9571:698,81,76,1069,3148,508,94,2715,4880,302,
9573:76,564,17,616,58,302,698,654,2414,518,
9576:17,302,654,76,616,58,866,84,650,81,
9580:17,616,518,84,302,654,58,1102,564,650,
9590:17,302,58,518,29,650,542,354,289,138,
9593:302,654,84,58,616,1102,354,650,518,736,
9606:17,564,616,508,81,226,76,302,70,654,
9612:302,58,616,1102,650,736,866,861,899,787,
9613:17,616,302,654,650,542,76,518,564,698,
9614:17,302,616,58,84,29,650,70,518,224,
9630:76,17,564,616,654,719,2139,302,58,81,
9665:17,58,84,29,650,518,542,354,736,138,
9666:11644,398,9388,2447,5598,17,302,14964,13388,6289,
9668:17,302,654,616,58,76,84,224,564,542,
9680:17,302,654,616,58,564,650,736,518,542,
9685:17,654,58,542,616,302,518,29,364,61,
9693:17,654,302,616,58,84,564,518,354,301,
9694:17,70,302,654,138,76,58,616,354,84,
9696:924,500,176,17,301,1205,5292,3977,565,2983,
9711:6432,6720,36868,36887,88297,238,356,656,5567,3231,
9722:17,654,302,616,58,84,354,518,542,736,
9727:17,616,302,654,58,650,542,76,564,518,
9742:17,302,616,654,76,58,29,236,650,84,
9745:17,654,58,84,518,564,542,354,138,15,
9752:2139,354,138,245,65,358,94,1382,1023,1109,
9753:17,302,84,654,1119,70,354,616,245,947,
9755:17,654,58,29,616,84,650,1102,76,354,
9757:59623,301,21879,3966,17,302,508,3484,35307,35534,
9786:302,654,84,58,616,354,1102,650,518,361,
9808:17,616,542,654,302,564,650,787,554,902,
9810:23398,1122,1406,33683,33720,9448,2744,15937,22510,16433,
9812:302,58,616,84,29,1102,354,650,518,301,
9813:17,616,302,654,787,736,1405,656,650,1410,
9818:17,302,654,76,616,58,866,84,650,81,
9820:4268,245,61,94,103,2233,542,472,5117,2955,
9824:17,1002,710,1744,4513,245,508,1065,1410,3618,
9827:17,616,654,302,58,542,518,564,650,736,
9831:168,719,984,1326,463,5480,8860,1400,574,5738,
9834:17,616,302,654,58,542,518,650,564,787,
9837:17,654,616,29,84,650,1102,736,861,866,
9839:17,226,81,654,76,70,564,302,616,58,
9840:4487,94,17,1126,364,70,65,1410,245,1262,
9864:17,654,58,29,616,84,650,1102,76,354,
9879:654,289,564,542,1196,354,787,94,238,1511,
9890:17,302,654,58,84,650,564,518,542,861,
9891:654,58,616,29,736,866,899,861,787,902,
9892:17,1,2,3,4,5,6,7,8,245,
9896:17,616,1,2,3,4,5,6,7,8,
9899:302,654,84,58,616,354,1102,650,518,866,
9900:17,302,654,616,650,29,564,518,542,736,
9911:5567,7744,17,616,84,70,238,273,2579,245,
9926:302,654,58,84,518,354,650,736,542,564,
9927:518,650,1102,564,138,736,787,2030,1405,1140,
9929:302,654,84,58,616,1102,354,518,736,866,
9944:48271,56364,4239,29819,36269,49920,12222,1164,29614,36570,
9945:17,1,2,3,4,5,6,7,8,616,
9946:10503,17,81,8454,76,5767,605,840,14508,27291,
9961:2178,18536,647,43881,119109,22632,63691,1712,10077,19777,
9984:29024,302,58,70,224,542,61,568,1550,1276,
10030:302,654,616,84,650,1102,736,866,861,899,
10040:168,76,984,463,1326,564,5480,1400,801,5738,
10050:17,302,616,654,736,650,787,861,1382,1102,
10051:409,56594,899,48,2162,1187,875,6450,17,947,
10073:17,654,302,58,616,29,650,542,15,861,
10078:17,302,654,76,616,58,866,84,650,81,
10082:302,654,84,58,616,1102,354,518,650,736,
10084:91352,301,52056,3068,302,58,70,226,3599,2579,
10086:302,17,654,29,564,61,84,616,1109,15,
10088:76,698,28632,40,17,22059,508,31342,8419,25368,
10090:2139,17,890,76,40,564,361,866,698,500,
10110:302,654,84,58,616,1102,354,650,518,736,
10111:17,302,654,616,58,542,518,564,650,508,
10115:1,2,3,4,5,6,7,8,224,245,
10117:17,616,654,302,542,58,518,1086,564,650,
10130:17,70,302,654,616,84,518,354,58,650,
10132:17,616,302,542,65,650,508,327,654,58,
10133:138,3610,500,224,698,704,9289,361,11762,11671,
10136:17,302,654,616,564,58,650,736,518,354,
10140:17,302,654,58,29,616,84,650,542,518,
10148:17,302,76,616,654,564,542,719,508,650,
10155:17,302,654,58,616,84,518,289,354,542,
10156:1460,76,1326,297,508,5738,226,168,81,17,
10194:302,654,616,58,650,736,866,899,861,787,
10196:302,58,616,84,29,1102,354,650,518,301,
10200:2403,245,17,1524,3506,353,970,947,4268,616,
10210:17,302,616,508,654,564,518,736,650,542,
10233:58227,1592,2548,17,13411,26628,33833,53668,3196,197,
10235:226,17,508,225,719,984,2139,1023,1460,297,
10236:65107,33195,327,2292,34043,49680,90515,96012,605,13568,
10237:17,302,654,736,1,2,3,4,5,6,
10249:138,273,656,1462,2013,17,302,654,76,58,
10254:654,17,58,302,616,29,542,84,650,736,
10267:616,29,1,2,3,4,5,6,7,8,
10275:17,1126,1535,302,542,736,15,899,288,5157,
10276:302,654,616,58,84,29,518,650,1102,354,
10279:616,17,302,58,654,861,1196,902,1403,1937,
10302:58,616,84,1102,650,736,866,861,899,787,
10303:40,361,3137,1696,4671,7334,8772,1787,4707,7622,
10304:302,654,58,354,239,1535,1,2,3,755,
10306:17,654,616,29,650,1102,736,861,787,902,
10313:17,654,616,302,58,542,518,564,650,354,
10317:302,654,84,58,616,1102,354,650,518,736,
10335:669,41662,6500,76,866,564,398,225,709,4194,
10339:654,616,58,29,518,354,76,650,301,138,
10342:17,654,616,302,29,518,650,564,861,1102,
10346:51326,238,7742,58,564,1196,409,225,1549,1822,
10359:302,654,58,84,616,1102,354,650,518,866,
10364:17,616,542,32,564,1086,654,650,1405,1126,
10366:654,58,84,29,76,650,1102,354,564,15,
10371:17,76,616,564,654,58,542,302,81,2139,
10377:17,302,654,58,616,84,101,48,518,76,
10378:168,463,2153,8860,18935,97626,17,302,654,76,
10387:48539,53812,17,302,654,76,616,58,866,84,
10388:17,302,654,616,58,650,518,542,564,354,
10392:17,302,654,76,616,58,866,84,650,81,
10408:840,2548,10541,5111,14793,197,27070,5627,8069,7160,
10420:17,58,302,654,861,650,518,542,564,736,
10427:656,32,2302,94,364,1086,4996,3039,787,1468,
10439:84,29,1,2,3,4,5,6,7,8,
10445:17,84,518,302,616,654,58,1102,101,564,
10454:17,1023,654,616,124,302,58,29,650,564,
10471:17,302,654,736,1,2,3,4,5,6,
10478:17,302,58,616,84,650,1102,518,542,138,
10479:542,659,564,68370,70299,2139,10054,10446,9059,31856,
10480:17,58,302,654,518,861,542,650,564,736,
10488:302,654,84,58,616,1102,518,650,736,866,
10502:41101,11241,22678,28760,58923,3022,49575,56913,38702,42323,
10513:17,654,1,2,3,4,5,6,7,8,
10523:17,508,1,2,3,4,5,6,7,8,
10543:245,17,2715,1744,4268,441,302,774,564,1410,
10554:17,302,654,76,616,58,866,84,650,81,
10563:302,654,616,58,84,650,354,1102,518,736,
10564:302,654,58,616,84,354,650,1102,518,866,
10570:17,58,29,616,84,1102,650,76,354,138,
10573:17,302,654,76,616,58,866,84,650,81,
10580:17,654,302,616,84,58,564,76,1102,354,
10636:302,654,616,84,29,1102,354,650,518,736,
10655:17,654,302,84,616,58,29,301,1102,138,
10691:542,17,616,654,61,103,364,564,245,1403,
10693:17,654,302,29,650,518,564,861,542,1102,
10698:17,302,58,654,861,650,518,542,564,1102,
10707:17,302,654,76,616,58,866,84,650,81,
10710:58,616,1,2,3,4,5,6,7,8,
10726:22655,69494,103120,650,61,1344,5767,219,1703,888,
10747:17,302,654,76,616,58,866,84,650,81,
10758:17,302,616,654,58,518,542,564,787,508,
10770:17,76,311,327,354,654,787,736,542,508,
10779:17,302,654,76,616,58,866,84,650,81,
10794:616,302,17,654,58,861,650,84,542,394,
10801:76,564,17,616,58,302,698,654,2414,518,
10807:17,1,2,3,4,5,6,7,8,654,
10820:4032,32433,1410,42803,199,4210,2416,4288,1759,18568,
10842:17,302,654,76,616,58,866,84,650,81,
10843:17,302,654,616,58,518,542,564,650,787,
10844:17,1535,542,1023,70,654,76,138,226,15,
10845:6503,9289,1,2,3,4,5,6,7,8,
10854:13566,51617,54897,78928,16689,23368,41850,45662,5319,7097,
10858:17,616,654,302,58,542,70,518,76,564,
10871:17,654,58,616,302,650,542,1511,1196,902,
10892:17,1,2,3,4,5,6,65,674,1703,
10905:17,302,654,76,616,58,866,84,650,81,
10908:17,518,84,302,616,654,58,1102,564,101,
10913:17,564,58,616,654,1511,1744,1069,22926,710,
10920:302,654,616,58,84,518,354,650,1102,564,
10955:17,48,1187,302,2162,84,654,70,354,875,
10956:302,654,84,616,58,29,518,1102,354,76,
10968:616,17,654,302,58,542,564,518,650,861,
10991:17,616,76,70,654,302,58,564,81,650,
10999:17,654,616,58,84,29,518,76,1102,354,
11000:17,780,76,302,262,226,616,58,654,70,
11022:302,654,84,58,616,1102,354,518,650,736,
11034:17,654,58,29,84,76,1102,518,354,564,
11037:17,76,1023,654,1382,1405,787,866,1987,891,
11047:17,1359,1,2,3,4,5,6,7,8,
11055:17,302,654,76,616,58,866,84,650,81,
11099:17,654,616,58,302,542,29,650,518,84,
11105:302,654,616,736,866,899,902,1196,947,1023,
11110:2139,17,1,2,3,4,5,6,7,8,
11118:3137,1991,1077,377,1651,2904,13660,9790,27788,6475,
11132:17,245,508,302,616,4755,189,518,654,94,
11134:17,616,76,302,58,654,564,650,226,518,
11135:17,616,302,654,58,518,564,650,787,508,
11149:302,654,58,616,650,736,866,899,861,787,
11150:11590,1337,13341,7926,2633,12294,5319,25145,911,18802,
11193:17,654,616,429,650,861,1023,1196,873,1050,
11211:70,40,1499,3288,6901,8384,1313,7959,14237,2528,
11222:19544,34240,76,50369,17,947,96442,654,62,14297,
11228:17,245,1,2,3,4,5,6,7,8,
11240:17,302,654,76,616,58,866,84,650,81,
11259:17,302,654,76,616,58,866,84,650,81,
11264:17,654,58,29,616,84,650,1102,76,354,
11273:58,616,84,29,1102,76,650,301,138,736,
11278:17,302,654,58,616,29,650,76,518,84,
11279:2405,13926,19000,52989,113529,58982,35846,118856,30455,3262,
11280:17,302,654,76,616,58,866,84,650,81,
11287:302,654,616,58,1102,650,866,899,861,787,
11332:168,31188,508,698,2139,986,546,1097,6545,3484,
11360:17,302,654,76,616,58,866,84,650,81,
11363:17,302,654,866,58,616,84,76,354,70,
11378:17,70,76,616,302,654,564,58,81,84,
11388:654,616,17,901,190,861,285,58,289,76,
11394:17,518,1,2,3,4,5,6,7,8,
11404:17,616,302,654,58,76,84,518,542,650,
11414:17,654,302,616,61,1023,891,1690,2200,873,
11418:76,984,564,17,226,1400,8860,508,5738,574,
11419:302,654,84,58,616,354,1102,650,518,736,
11426:236,17,776,654,302,14750,12253,10075,4203,4724,
11427:4575,76,25910,12332,226,3054,2139,3477,367,3126,
11428:17,654,302,58,84,616,354,1102,736,518,
11431:17,302,654,76,616,58,866,84,650,81,
11437:17,780,76,302,616,58,262,226,654,70,
11439:17,245,5117,1,2,3,4,5,6,9572,
11444:17,654,58,29,616,84,650,1102,76,354,
11458:17800,658,9716,24893,616,483,518,1102,861,3223,
11462:17,616,654,302,787,1405,1126,873,2200,650,
11463:58,29,76,354,542,301,289,101,15,861,
11484:17,616,654,542,302,58,518,650,861,564,
11507:17,302,616,654,58,650,736,542,518,508,
11510:17,654,616,58,84,29,518,1102,650,76,
11511:2520,76547,542,245,986,710,4413,3527,13400,29999,
11525:302,17,654,58,616,84,354,650,1102,518,
11529:302,17,654,58,29,616,84,542,495,650,
11535:302,654,84,58,616,1102,354,518,650,736,
11537:3378,17,866,378,3704,1342,13083,10178,186,18705,
11538:17,58,616,29,84,1102,650,76,354,138,
11540:4600,19065,5145,2048,20355,24565,24363,40463,67805,13894,
11552:302,654,84,58,616,1102,354,650,518,736,
11554:1352,10041,17,2880,1527,3107,4825,189,3172,378,
11558:17,873,245,65,1539,616,947,654,508,1382,
11569:616,29,1,2,3,4,5,6,7,8,
